request_id,zone,breakdown_type,mechanic_id,proximity_km,specialization,spec_match,star_rating,available,jobs_completed,best_mechanic_selected
566,Makindye,Transmission Issue,MECH_566_3,11.09,Tyre & Suspension,0,4.6,0,194,0
566,Makindye,Transmission Issue,MECH_566_4,9.58,Transmission Specialist,1,4.2,1,33,1
566,Makindye,Transmission Issue,MECH_566_5,3.14,Tyre & Suspension,0,4.6,1,46,0
567,Nakawa,Flat Tyre,MECH_567_1,6.44,Electrical Specialist,0,4.6,0,51,0
567,Nakawa,Flat Tyre,MECH_567_2,10.11,Tyre & Suspension,1,3.0,1,17,0
567,Nakawa,Flat Tyre,MECH_567_3,7.54,Tyre & Suspension,1,3.9,1,83,1
567,Nakawa,Flat Tyre,MECH_567_4,3.29,Electrical Specialist,0,3.3,1,183,0
567,Nakawa,Flat Tyre,MECH_567_5,9.74,Tyre & Suspension,1,4.1,1,182,0
568,Kawempe,Flat Tyre,MECH_568_1,4.74,Tyre & Suspension,1,4.4,1,173,1
568,Kawempe,Flat Tyre,MECH_568_2,7.95,Electrical Specialist,0,3.8,1,232,0
568,Kawempe,Flat Tyre,MECH_568_3,4.68,Transmission Specialist,0,3.4,1,150,0
568,Kawempe,Flat Tyre,MECH_568_4,7.55,Electrical Specialist,0,4.9,1,67,0
568,Kawempe,Flat Tyre,MECH_568_5,1.37,Tyre & Suspension,1,3.2,0,34,0
569,Nakawa,Transmission Issue,MECH_569_1,4.07,Transmission Specialist,1,4.2,1,69,0
569,Nakawa,Transmission Issue,MECH_569_2,11.62,Brakes Specialist,0,4.9,1,183,0
569,Nakawa,Transmission Issue,MECH_569_3,11.37,Transmission Specialist,1,4.7,1,97,0
569,Nakawa,Transmission Issue,MECH_569_4,4.32,Engine Specialist,0,4.0,1,210,0
569,Nakawa,Transmission Issue,MECH_569_5,1.65,Transmission Specialist,1,4.4,1,102,1
570,Nakawa,Transmission Issue,MECH_570_1,1.28,Electrical Specialist,0,3.6,1,228,0
570,Nakawa,Transmission Issue,MECH_570_2,10.14,Transmission Specialist,1,3.3,0,59,0
570,Nakawa,Transmission Issue,MECH_570_3,2.83,Brakes Specialist,0,4.5,1,121,0
570,Nakawa,Transmission Issue,MECH_570_4,7.78,Transmission Specialist,1,4.6,1,172,1
570,Nakawa,Transmission Issue,MECH_570_5,6.6,Electrical Specialist,0,3.6,1,62,0
571,Kampala Central,Brakes Failing,MECH_571_1,0.9,Transmission Specialist,0,3.6,1,107,0
571,Kampala Central,Brakes Failing,MECH_571_2,10.62,Electrical Specialist,0,3.8,1,67,0
571,Kampala Central,Brakes Failing,MECH_571_3,2.96,Brakes Specialist,1,4.3,1,116,1
571,Kampala Central,Brakes Failing,MECH_571_4,9.78,Brakes Specialist,1,4.9,0,160,0
571,Kampala Central,Brakes Failing,MECH_571_5,5.48,Tyre & Suspension,0,3.5,1,144,0
572,Kampala Central,Brakes Failing,MECH_572_1,3.64,Tyre & Suspension,0,4.3,1,222,0
572,Kampala Central,Brakes Failing,MECH_572_2,3.15,Brakes Specialist,1,4.0,1,174,1
572,Kampala Central,Brakes Failing,MECH_572_3,7.22,Brakes Specialist,1,4.2,1,57,0
572,Kampala Central,Brakes Failing,MECH_572_4,3.78,Tyre & Suspension,0,3.9,1,22,0
572,Kampala Central,Brakes Failing,MECH_572_5,10.59,Engine Specialist,0,4.6,1,193,0
573,Makindye,Brakes Failing,MECH_573_1,6.43,Engine Specialist,0,3.1,1,132,0
573,Makindye,Brakes Failing,MECH_573_2,8.94,Transmission Specialist,0,3.9,1,240,0
573,Makindye,Brakes Failing,MECH_573_3,11.76,Tyre & Suspension,0,3.3,1,170,0
573,Makindye,Brakes Failing,MECH_573_4,0.96,Tyre & Suspension,0,3.9,1,114,1
573,Makindye,Brakes Failing,MECH_573_5,5.65,Brakes Specialist,1,3.3,0,154,0
574,Nakawa,Transmission Issue,MECH_574_1,2.05,Transmission Specialist,1,4.2,1,211,1
574,Nakawa,Transmission Issue,MECH_574_2,11.52,Engine Specialist,0,4.3,1,236,0
574,Nakawa,Transmission Issue,MECH_574_3,3.64,Electrical Specialist,0,4.0,1,234,0
574,Nakawa,Transmission Issue,MECH_574_4,9.31,Transmission Specialist,1,4.3,1,59,0
574,Nakawa,Transmission Issue,MECH_574_5,8.56,Tyre & Suspension,0,4.2,1,99,0
575,Nakawa,Electrical Fault,MECH_575_1,2.4,Electrical Specialist,1,3.5,0,18,0
575,Nakawa,Electrical Fault,MECH_575_2,8.05,Electrical Specialist,1,3.7,1,190,0
575,Nakawa,Electrical Fault,MECH_575_3,7.69,Electrical Specialist,1,3.7,1,106,1
575,Nakawa,Electrical Fault,MECH_575_4,6.81,Engine Specialist,0,3.8,1,48,0
575,Nakawa,Electrical Fault,MECH_575_5,11.51,Brakes Specialist,0,3.4,1,59,0
576,Rubaga,Transmission Issue,MECH_576_1,8.13,Transmission Specialist,1,4.6,1,14,0
576,Rubaga,Transmission Issue,MECH_576_2,11.17,Transmission Specialist,1,4.2,1,8,0
576,Rubaga,Transmission Issue,MECH_576_3,4.67,Transmission Specialist,1,4.7,1,159,1
576,Rubaga,Transmission Issue,MECH_576_4,3.92,Transmission Specialist,1,3.0,0,186,0
576,Rubaga,Transmission Issue,MECH_576_5,7.43,Transmission Specialist,1,4.2,1,51,0
577,Kampala Central,Transmission Issue,MECH_577_1,10.25,Transmission Specialist,1,4.7,1,22,0
577,Kampala Central,Transmission Issue,MECH_577_2,8.75,Electrical Specialist,0,4.3,1,73,0
577,Kampala Central,Transmission Issue,MECH_577_3,1.47,Transmission Specialist,1,4.1,1,186,0
577,Kampala Central,Transmission Issue,MECH_577_4,3.78,Transmission Specialist,1,3.3,1,34,0
577,Kampala Central,Transmission Issue,MECH_577_5,1.47,Transmission Specialist,1,4.9,1,172,1
578,Kawempe,Transmission Issue,MECH_578_1,8.25,Electrical Specialist,0,3.1,0,63,0
578,Kawempe,Transmission Issue,MECH_578_2,7.15,Electrical Specialist,0,3.5,1,58,0
578,Kawempe,Transmission Issue,MECH_578_3,7.58,Brakes Specialist,0,4.1,1,120,0
578,Kawempe,Transmission Issue,MECH_578_4,9.94,Transmission Specialist,1,3.6,1,197,1
578,Kawempe,Transmission Issue,MECH_578_5,10.9,Transmission Specialist,1,4.6,0,189,0
579,Kampala Central,Transmission Issue,MECH_579_1,9.95,Engine Specialist,0,4.9,1,151,0
579,Kampala Central,Transmission Issue,MECH_579_2,3.96,Electrical Specialist,0,4.9,1,182,1
579,Kampala Central,Transmission Issue,MECH_579_3,2.09,Engine Specialist,0,3.3,1,96,0
579,Kampala Central,Transmission Issue,MECH_579_4,1.38,Transmission Specialist,1,4.5,0,183,0
579,Kampala Central,Transmission Issue,MECH_579_5,1.54,Brakes Specialist,0,3.0,1,28,0
580,Rubaga,Electrical Fault,MECH_580_1,1.46,Tyre & Suspension,0,4.1,0,39,0
580,Rubaga,Electrical Fault,MECH_580_2,9.13,Tyre & Suspension,0,5.0,1,184,0
580,Rubaga,Electrical Fault,MECH_580_3,7.1,Engine Specialist,0,3.6,1,40,0
580,Rubaga,Electrical Fault,MECH_580_4,1.2,Brakes Specialist,0,3.4,1,233,0
580,Rubaga,Electrical Fault,MECH_580_5,6.98,Electrical Specialist,1,4.6,1,41,1
581,Rubaga,Brakes Failing,MECH_581_1,8.93,Tyre & Suspension,0,3.7,1,106,0
581,Rubaga,Brakes Failing,MECH_581_2,7.07,Brakes Specialist,1,3.8,1,44,1
581,Rubaga,Brakes Failing,MECH_581_3,7.57,Brakes Specialist,1,3.6,1,222,0
581,Rubaga,Brakes Failing,MECH_581_4,0.96,Electrical Specialist,0,4.3,1,92,0
581,Rubaga,Brakes Failing,MECH_581_5,5.42,Tyre & Suspension,0,3.0,1,138,0
582,Kawempe,Flat Tyre,MECH_582_1,5.39,Tyre & Suspension,1,4.5,1,132,0
582,Kawempe,Flat Tyre,MECH_582_2,3.05,Engine Specialist,0,4.9,1,207,0
582,Kawempe,Flat Tyre,MECH_582_3,11.91,Engine Specialist,0,3.4,0,220,0
582,Kawempe,Flat Tyre,MECH_582_4,1.11,Tyre & Suspension,1,3.6,1,67,1
582,Kawempe,Flat Tyre,MECH_582_5,1.63,Transmission Specialist,0,4.1,1,128,0
583,Kawempe,Transmission Issue,MECH_583_1,7.75,Electrical Specialist,0,3.8,1,169,0
583,Kawempe,Transmission Issue,MECH_583_2,9.13,Engine Specialist,0,4.2,1,11,0
583,Kawempe,Transmission Issue,MECH_583_3,3.24,Engine Specialist,0,4.7,1,66,1
583,Kawempe,Transmission Issue,MECH_583_4,6.68,Electrical Specialist,0,4.2,1,18,0
583,Kawempe,Transmission Issue,MECH_583_5,1.39,Electrical Specialist,0,4.2,0,198,0
584,Kawempe,Brakes Failing,MECH_584_1,8.58,Engine Specialist,0,3.0,1,17,0
584,Kawempe,Brakes Failing,MECH_584_2,11.46,Engine Specialist,0,4.1,1,189,0
584,Kawempe,Brakes Failing,MECH_584_3,5.1,Transmission Specialist,0,3.5,1,43,0
584,Kawempe,Brakes Failing,MECH_584_4,5.41,Brakes Specialist,1,4.1,1,47,0
584,Kawempe,Brakes Failing,MECH_584_5,3.01,Brakes Specialist,1,3.8,1,195,1
585,Makindye,Flat Tyre,MECH_585_1,10.84,Tyre & Suspension,1,3.6,1,21,0
585,Makindye,Flat Tyre,MECH_585_2,11.88,Tyre & Suspension,1,4.2,1,56,0
585,Makindye,Flat Tyre,MECH_585_3,5.2,Tyre & Suspension,1,4.5,1,113,1
585,Makindye,Flat Tyre,MECH_585_4,9.12,Tyre & Suspension,1,3.2,1,34,0
585,Makindye,Flat Tyre,MECH_585_5,7.67,Tyre & Suspension,1,4.4,1,226,0
586,Nakawa,Flat Tyre,MECH_586_1,3.3,Electrical Specialist,0,4.1,1,163,0
586,Nakawa,Flat Tyre,MECH_586_2,5.99,Tyre & Suspension,1,4.5,1,224,0
586,Nakawa,Flat Tyre,MECH_586_3,1.19,Tyre & Suspension,1,4.6,1,207,1
586,Nakawa,Flat Tyre,MECH_586_4,11.3,Brakes Specialist,0,3.8,1,5,0
586,Nakawa,Flat Tyre,MECH_586_5,6.23,Brakes Specialist,0,4.8,0,71,0
587,Kawempe,Brakes Failing,MECH_587_1,7.68,Engine Specialist,0,4.5,1,210,0
587,Kawempe,Brakes Failing,MECH_587_2,9.54,Tyre & Suspension,0,4.5,1,248,0
587,Kawempe,Brakes Failing,MECH_587_3,8.76,Tyre & Suspension,0,3.5,0,34,0
587,Kawempe,Brakes Failing,MECH_587_4,3.53,Tyre & Suspension,0,3.0,1,125,0
587,Kawempe,Brakes Failing,MECH_587_5,8.4,Brakes Specialist,1,3.7,1,56,1
588,Kampala Central,Flat Tyre,MECH_588_1,9.48,Transmission Specialist,0,4.3,1,244,0
588,Kampala Central,Flat Tyre,MECH_588_2,9.91,Brakes Specialist,0,4.4,1,9,0
588,Kampala Central,Flat Tyre,MECH_588_3,3.1,Electrical Specialist,0,3.4,0,159,0
588,Kampala Central,Flat Tyre,MECH_588_4,1.02,Tyre & Suspension,1,3.1,1,41,1
588,Kampala Central,Flat Tyre,MECH_588_5,0.58,Brakes Specialist,0,3.5,1,38,0
589,Kawempe,Flat Tyre,MECH_589_1,3.28,Transmission Specialist,0,4.5,1,202,0
589,Kawempe,Flat Tyre,MECH_589_2,3.01,Transmission Specialist,0,3.4,1,181,0
589,Kawempe,Flat Tyre,MECH_589_3,9.17,Electrical Specialist,0,4.8,0,64,0
589,Kawempe,Flat Tyre,MECH_589_4,6.09,Engine Specialist,0,3.9,1,108,0
589,Kawempe,Flat Tyre,MECH_589_5,8.23,Tyre & Suspension,1,4.0,1,96,1
590,Rubaga,Electrical Fault,MECH_590_1,4.86,Brakes Specialist,0,4.1,1,112,0
590,Rubaga,Electrical Fault,MECH_590_2,6.65,Electrical Specialist,1,4.8,0,78,0
590,Rubaga,Electrical Fault,MECH_590_3,10.52,Electrical Specialist,1,3.6,0,42,0
590,Rubaga,Electrical Fault,MECH_590_4,0.8,Electrical Specialist,1,3.6,1,75,0
590,Rubaga,Electrical Fault,MECH_590_5,3.71,Electrical Specialist,1,5.0,1,224,1
591,Makindye,Engine Stalled,MECH_591_1,8.48,Electrical Specialist,0,3.3,0,180,0
591,Makindye,Engine Stalled,MECH_591_2,2.11,Tyre & Suspension,0,3.6,0,37,0
591,Makindye,Engine Stalled,MECH_591_3,0.57,Tyre & Suspension,0,3.8,1,190,0
591,Makindye,Engine Stalled,MECH_591_4,6.57,Electrical Specialist,0,3.8,1,193,0
591,Makindye,Engine Stalled,MECH_591_5,4.64,Engine Specialist,1,3.3,1,172,1
592,Kawempe,Brakes Failing,MECH_592_1,11.81,Tyre & Suspension,0,3.2,1,178,0
592,Kawempe,Brakes Failing,MECH_592_2,2.83,Brakes Specialist,1,4.2,0,97,0
592,Kawempe,Brakes Failing,MECH_592_3,7.3,Electrical Specialist,0,4.4,1,38,0
592,Kawempe,Brakes Failing,MECH_592_4,11.96,Brakes Specialist,1,3.9,1,37,0
592,Kawempe,Brakes Failing,MECH_592_5,7.45,Brakes Specialist,1,4.9,1,21,1
593,Nakawa,Engine Stalled,MECH_593_1,7.51,Brakes Specialist,0,4.0,1,48,0
593,Nakawa,Engine Stalled,MECH_593_2,3.52,Engine Specialist,1,4.2,1,246,1
593,Nakawa,Engine Stalled,MECH_593_3,6.72,Electrical Specialist,0,4.0,1,112,0
593,Nakawa,Engine Stalled,MECH_593_4,8.49,Transmission Specialist,0,3.4,1,143,0
593,Nakawa,Engine Stalled,MECH_593_5,10.67,Tyre & Suspension,0,4.3,1,191,0
594,Rubaga,Engine Stalled,MECH_594_1,6.17,Brakes Specialist,0,4.9,1,19,0
594,Rubaga,Engine Stalled,MECH_594_2,6.46,Transmission Specialist,0,4.1,0,175,0
594,Rubaga,Engine Stalled,MECH_594_3,6.14,Brakes Specialist,0,3.1,1,181,0
594,Rubaga,Engine Stalled,MECH_594_4,1.74,Engine Specialist,1,4.5,0,46,0
594,Rubaga,Engine Stalled,MECH_594_5,9.36,Engine Specialist,1,4.7,1,122,1
595,Kampala Central,Engine Stalled,MECH_595_1,10.38,Electrical Specialist,0,4.1,1,184,0
595,Kampala Central,Engine Stalled,MECH_595_2,9.52,Transmission Specialist,0,4.9,0,136,0
595,Kampala Central,Engine Stalled,MECH_595_3,7.51,Engine Specialist,1,3.2,0,150,0
595,Kampala Central,Engine Stalled,MECH_595_4,1.15,Engine Specialist,1,4.5,1,204,1
595,Kampala Central,Engine Stalled,MECH_595_5,10.2,Electrical Specialist,0,4.5,1,137,0
596,Makindye,Engine Stalled,MECH_596_1,7.88,Engine Specialist,1,4.6,1,145,1
596,Makindye,Engine Stalled,MECH_596_2,7.34,Transmission Specialist,0,3.1,0,72,0
596,Makindye,Engine Stalled,MECH_596_3,10.14,Transmission Specialist,0,3.7,1,29,0
596,Makindye,Engine Stalled,MECH_596_4,3.32,Transmission Specialist,0,3.9,1,67,0
596,Makindye,Engine Stalled,MECH_596_5,5.61,Engine Specialist,1,3.7,1,245,0
597,Kawempe,Brakes Failing,MECH_597_1,11.43,Engine Specialist,0,3.1,1,238,0
597,Kawempe,Brakes Failing,MECH_597_2,11.16,Tyre & Suspension,0,3.5,1,157,0
597,Kawempe,Brakes Failing,MECH_597_3,10.55,Transmission Specialist,0,4.0,1,228,0
597,Kawempe,Brakes Failing,MECH_597_4,6.37,Engine Specialist,0,3.9,1,134,0
597,Kawempe,Brakes Failing,MECH_597_5,3.71,Brakes Specialist,1,3.7,1,49,1
598,Nakawa,Transmission Issue,MECH_598_1,1.03,Electrical Specialist,0,3.0,1,98,0
598,Nakawa,Transmission Issue,MECH_598_2,7.03,Transmission Specialist,1,3.4,1,126,0
598,Nakawa,Transmission Issue,MECH_598_3,1.34,Brakes Specialist,0,3.1,1,14,0
598,Nakawa,Transmission Issue,MECH_598_4,11.89,Transmission Specialist,1,3.3,1,216,0
598,Nakawa,Transmission Issue,MECH_598_5,2.24,Transmission Specialist,1,4.4,1,174,1
599,Rubaga,Electrical Fault,MECH_599_1,8.35,Engine Specialist,0,4.3,1,33,0
599,Rubaga,Electrical Fault,MECH_599_2,5.95,Tyre & Suspension,0,3.7,1,115,1
599,Rubaga,Electrical Fault,MECH_599_3,9.4,Tyre & Suspension,0,3.6,1,33,0
599,Rubaga,Electrical Fault,MECH_599_4,9.8,Transmission Specialist,0,5.0,1,106,0
599,Rubaga,Electrical Fault,MECH_599_5,9.53,Engine Specialist,0,3.8,1,139,0
600,Makindye,Brakes Failing,MECH_600_1,8.96,Engine Specialist,0,4.8,1,186,0
600,Makindye,Brakes Failing,MECH_600_2,5.5,Tyre & Suspension,0,4.5,1,227,0
600,Makindye,Brakes Failing,MECH_600_3,7.5,Electrical Specialist,0,3.6,1,142,0
600,Makindye,Brakes Failing,MECH_600_4,6.41,Electrical Specialist,0,4.3,1,79,0
600,Makindye,Brakes Failing,MECH_600_5,6.02,Brakes Specialist,1,3.4,1,147,1
601,Rubaga,Transmission Issue,MECH_601_1,3.99,Brakes Specialist,0,3.0,1,170,0
601,Rubaga,Transmission Issue,MECH_601_2,1.1,Electrical Specialist,0,4.9,1,50,0
601,Rubaga,Transmission Issue,MECH_601_3,8.99,Tyre & Suspension,0,4.1,1,202,0
601,Rubaga,Transmission Issue,MECH_601_4,6.06,Brakes Specialist,0,3.7,0,49,0
601,Rubaga,Transmission Issue,MECH_601_5,2.38,Transmission Specialist,1,4.6,1,16,1
602,Rubaga,Brakes Failing,MECH_602_1,3.47,Engine Specialist,0,3.9,1,110,0
602,Rubaga,Brakes Failing,MECH_602_2,11.68,Transmission Specialist,0,4.7,1,125,0
602,Rubaga,Brakes Failing,MECH_602_3,8.17,Brakes Specialist,1,5.0,1,87,0
602,Rubaga,Brakes Failing,MECH_602_4,3.78,Engine Specialist,0,4.3,1,152,1
602,Rubaga,Brakes Failing,MECH_602_5,2.77,Electrical Specialist,0,3.3,0,151,0
603,Rubaga,Electrical Fault,MECH_603_1,7.52,Brakes Specialist,0,4.5,1,179,0
603,Rubaga,Electrical Fault,MECH_603_2,7.76,Engine Specialist,0,4.0,1,213,0
603,Rubaga,Electrical Fault,MECH_603_3,3.77,Tyre & Suspension,0,4.8,1,228,0
603,Rubaga,Electrical Fault,MECH_603_4,11.7,Brakes Specialist,0,3.7,1,241,0
603,Rubaga,Electrical Fault,MECH_603_5,3.14,Electrical Specialist,1,3.5,1,116,1
604,Makindye,Engine Stalled,MECH_604_1,8.71,Engine Specialist,1,3.4,1,38,0
604,Makindye,Engine Stalled,MECH_604_2,5.75,Engine Specialist,1,4.8,1,143,0
604,Makindye,Engine Stalled,MECH_604_3,1.12,Tyre & Suspension,0,4.6,1,209,0
604,Makindye,Engine Stalled,MECH_604_4,11.96,Electrical Specialist,0,3.0,1,15,0
604,Makindye,Engine Stalled,MECH_604_5,4.57,Engine Specialist,1,4.7,1,213,1
605,Kawempe,Transmission Issue,MECH_605_1,3.22,Transmission Specialist,1,3.3,1,93,1
605,Kawempe,Transmission Issue,MECH_605_2,6.8,Electrical Specialist,0,3.3,1,247,0
605,Kawempe,Transmission Issue,MECH_605_3,10.7,Transmission Specialist,1,4.3,1,238,0
605,Kawempe,Transmission Issue,MECH_605_4,1.02,Electrical Specialist,0,4.9,0,106,0
605,Kawempe,Transmission Issue,MECH_605_5,1.13,Tyre & Suspension,0,3.9,1,24,0
606,Kampala Central,Brakes Failing,MECH_606_1,2.38,Brakes Specialist,1,4.8,1,143,1
606,Kampala Central,Brakes Failing,MECH_606_2,9.34,Brakes Specialist,1,4.4,1,220,0
606,Kampala Central,Brakes Failing,MECH_606_3,11.12,Brakes Specialist,1,4.3,1,51,0
606,Kampala Central,Brakes Failing,MECH_606_4,1.16,Brakes Specialist,1,4.8,0,79,0
606,Kampala Central,Brakes Failing,MECH_606_5,4.37,Brakes Specialist,1,4.8,1,126,0
607,Kawempe,Electrical Fault,MECH_607_1,3.28,Engine Specialist,0,3.6,1,172,0
607,Kawempe,Electrical Fault,MECH_607_2,9.8,Tyre & Suspension,0,4.8,0,60,0
607,Kawempe,Electrical Fault,MECH_607_3,10.3,Electrical Specialist,1,3.5,1,237,0
607,Kawempe,Electrical Fault,MECH_607_4,9.18,Transmission Specialist,0,4.1,0,23,0
607,Kawempe,Electrical Fault,MECH_607_5,1.17,Electrical Specialist,1,4.5,1,88,1
608,Kawempe,Brakes Failing,MECH_608_1,7.91,Brakes Specialist,1,4.2,1,170,1
608,Kawempe,Brakes Failing,MECH_608_2,9.76,Electrical Specialist,0,3.3,1,214,0
608,Kawempe,Brakes Failing,MECH_608_3,6.61,Engine Specialist,0,3.7,1,61,0
608,Kawempe,Brakes Failing,MECH_608_4,1.83,Brakes Specialist,1,3.1,0,115,0
608,Kawempe,Brakes Failing,MECH_608_5,5.49,Brakes Specialist,1,4.1,0,122,0
609,Kampala Central,Flat Tyre,MECH_609_1,11.46,Engine Specialist,0,3.6,1,55,0
609,Kampala Central,Flat Tyre,MECH_609_2,1.24,Transmission Specialist,0,4.1,1,155,1
609,Kampala Central,Flat Tyre,MECH_609_3,2.58,Engine Specialist,0,3.2,1,151,0
609,Kampala Central,Flat Tyre,MECH_609_4,2.65,Transmission Specialist,0,4.0,0,159,0
609,Kampala Central,Flat Tyre,MECH_609_5,4.19,Engine Specialist,0,3.8,1,125,0
610,Rubaga,Electrical Fault,MECH_610_1,7.65,Electrical Specialist,1,4.5,1,115,0
610,Rubaga,Electrical Fault,MECH_610_2,7.34,Transmission Specialist,0,3.0,1,183,0
610,Rubaga,Electrical Fault,MECH_610_3,4.43,Electrical Specialist,1,4.2,1,18,1
610,Rubaga,Electrical Fault,MECH_610_4,7.74,Transmission Specialist,0,4.1,1,244,0
610,Rubaga,Electrical Fault,MECH_610_5,10.73,Brakes Specialist,0,3.1,0,191,0
611,Makindye,Brakes Failing,MECH_611_1,3.64,Electrical Specialist,0,4.3,1,96,0
611,Makindye,Brakes Failing,MECH_611_2,9.37,Transmission Specialist,0,4.4,1,64,0
611,Makindye,Brakes Failing,MECH_611_3,7.32,Engine Specialist,0,4.0,1,107,0
611,Makindye,Brakes Failing,MECH_611_4,8.98,Brakes Specialist,1,4.1,1,62,1
611,Makindye,Brakes Failing,MECH_611_5,9.75,Electrical Specialist,0,4.1,1,34,0
612,Rubaga,Electrical Fault,MECH_612_1,10.72,Brakes Specialist,0,3.8,0,142,0
612,Rubaga,Electrical Fault,MECH_612_2,3.32,Tyre & Suspension,0,3.4,1,144,0
612,Rubaga,Electrical Fault,MECH_612_3,7.97,Electrical Specialist,1,4.7,1,147,1
612,Rubaga,Electrical Fault,MECH_612_4,8.74,Electrical Specialist,1,3.3,1,8,0
612,Rubaga,Electrical Fault,MECH_612_5,8.29,Brakes Specialist,0,3.9,1,67,0
613,Rubaga,Transmission Issue,MECH_613_1,5.33,Electrical Specialist,0,3.7,1,191,0
613,Rubaga,Transmission Issue,MECH_613_2,4.56,Transmission Specialist,1,4.1,1,169,1
613,Rubaga,Transmission Issue,MECH_613_3,3.99,Brakes Specialist,0,4.0,1,172,0
613,Rubaga,Transmission Issue,MECH_613_4,1.79,Brakes Specialist,0,3.8,0,158,0
613,Rubaga,Transmission Issue,MECH_613_5,10.3,Engine Specialist,0,4.8,1,66,0
614,Rubaga,Brakes Failing,MECH_614_1,5.37,Electrical Specialist,0,4.4,0,109,0
614,Rubaga,Brakes Failing,MECH_614_2,7.2,Brakes Specialist,1,3.0,1,91,0
614,Rubaga,Brakes Failing,MECH_614_3,11.94,Brakes Specialist,1,4.4,1,236,0
614,Rubaga,Brakes Failing,MECH_614_4,8.91,Tyre & Suspension,0,3.9,1,76,0
614,Rubaga,Brakes Failing,MECH_614_5,4.43,Brakes Specialist,1,4.5,1,89,1
615,Kawempe,Electrical Fault,MECH_615_1,6.71,Electrical Specialist,1,3.6,1,194,0
615,Kawempe,Electrical Fault,MECH_615_2,5.47,Tyre & Suspension,0,3.6,0,124,0
615,Kawempe,Electrical Fault,MECH_615_3,1.1,Electrical Specialist,1,4.4,1,170,1
615,Kawempe,Electrical Fault,MECH_615_4,8.92,Electrical Specialist,1,4.6,1,86,0
615,Kawempe,Electrical Fault,MECH_615_5,2.13,Engine Specialist,0,3.9,0,138,0
616,Rubaga,Flat Tyre,MECH_616_1,3.68,Tyre & Suspension,1,4.3,1,42,1
616,Rubaga,Flat Tyre,MECH_616_2,11.07,Engine Specialist,0,3.8,1,147,0
616,Rubaga,Flat Tyre,MECH_616_3,11.01,Tyre & Suspension,1,4.3,1,229,0
616,Rubaga,Flat Tyre,MECH_616_4,11.7,Tyre & Suspension,1,4.3,1,123,0
616,Rubaga,Flat Tyre,MECH_616_5,10.74,Brakes Specialist,0,5.0,1,105,0
617,Kampala Central,Brakes Failing,MECH_617_1,9.92,Brakes Specialist,1,3.4,1,213,0
617,Kampala Central,Brakes Failing,MECH_617_2,1.12,Brakes Specialist,1,4.4,0,81,0
617,Kampala Central,Brakes Failing,MECH_617_3,3.12,Engine Specialist,0,3.7,1,111,0
617,Kampala Central,Brakes Failing,MECH_617_4,8.22,Transmission Specialist,0,4.7,1,220,0
617,Kampala Central,Brakes Failing,MECH_617_5,2.19,Brakes Specialist,1,3.4,1,52,1
618,Rubaga,Engine Stalled,MECH_618_1,1.7,Transmission Specialist,0,3.6,1,69,0
618,Rubaga,Engine Stalled,MECH_618_2,9.44,Electrical Specialist,0,4.6,0,150,0
618,Rubaga,Engine Stalled,MECH_618_3,6.95,Engine Specialist,1,3.4,1,13,0
618,Rubaga,Engine Stalled,MECH_618_4,8.81,Transmission Specialist,0,3.6,0,195,0
618,Rubaga,Engine Stalled,MECH_618_5,2.16,Engine Specialist,1,4.5,1,201,1
619,Kawempe,Electrical Fault,MECH_619_1,6.81,Electrical Specialist,1,4.3,1,24,1
619,Kawempe,Electrical Fault,MECH_619_2,10.39,Tyre & Suspension,0,3.3,1,74,0
619,Kawempe,Electrical Fault,MECH_619_3,8.22,Engine Specialist,0,3.7,1,114,0
619,Kawempe,Electrical Fault,MECH_619_4,11.43,Engine Specialist,0,4.0,1,178,0
619,Kawempe,Electrical Fault,MECH_619_5,1.04,Electrical Specialist,1,4.7,0,72,0
620,Kawempe,Electrical Fault,MECH_620_1,2.03,Brakes Specialist,0,4.0,0,34,0
620,Kawempe,Electrical Fault,MECH_620_2,8.19,Engine Specialist,0,4.3,1,173,0
620,Kawempe,Electrical Fault,MECH_620_3,2.66,Tyre & Suspension,0,4.7,0,113,0
620,Kawempe,Electrical Fault,MECH_620_4,6.65,Electrical Specialist,1,4.0,1,72,1
620,Kawempe,Electrical Fault,MECH_620_5,5.88,Tyre & Suspension,0,4.9,0,229,0
621,Kampala Central,Electrical Fault,MECH_621_1,8.49,Tyre & Suspension,0,3.5,1,105,0
621,Kampala Central,Electrical Fault,MECH_621_2,3.06,Tyre & Suspension,0,4.5,1,147,0
621,Kampala Central,Electrical Fault,MECH_621_3,6.26,Brakes Specialist,0,3.9,1,31,0
621,Kampala Central,Electrical Fault,MECH_621_4,3.93,Electrical Specialist,1,3.4,1,198,1
621,Kampala Central,Electrical Fault,MECH_621_5,9.82,Electrical Specialist,1,4.0,0,109,0
622,Kawempe,Engine Stalled,MECH_622_1,9.67,Brakes Specialist,0,3.9,1,44,0
622,Kawempe,Engine Stalled,MECH_622_2,9.38,Electrical Specialist,0,3.1,1,10,0
622,Kawempe,Engine Stalled,MECH_622_3,8.21,Tyre & Suspension,0,4.8,1,113,0
622,Kawempe,Engine Stalled,MECH_622_4,2.44,Electrical Specialist,0,3.6,1,126,0
622,Kawempe,Engine Stalled,MECH_622_5,7.81,Engine Specialist,1,3.9,1,135,1
623,Nakawa,Flat Tyre,MECH_623_1,8.93,Tyre & Suspension,1,3.0,1,248,0
